Categorii de unitati sanitare, Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
Cabinete medicale de medicina generala, Proprietate publica, Dambovita, Anul 2013, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Dambovita, Anul 2014, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Dambovita, Anul 2015, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Dambovita, Anul 2016, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Dambovita, Anul 2017, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2005, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2006, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2008, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2009, Numar, 11
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2010, Numar, 7
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2011, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2012, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2013, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2014, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2015, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2016, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Giurgiu, Anul 2017, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2005, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2006, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2010, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2011, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2012, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2013, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2014, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2015, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Ialomita, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2005, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2006, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2007, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2008, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2009, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2010, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2011, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2012, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2013, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2014, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2015, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2016, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Prahova, Anul 2017, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar, 9
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar, 10
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2015, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Ilfov, Anul 2007, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, Ilfov, Anul 2008, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Ilfov, Anul 2009, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2005, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2006, Numar, 9
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2009, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2010, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2011, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2012, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2013, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2014, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2015, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Municipiul Bucuresti, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2005, Numar, 21
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2006, Numar, 12
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2007, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2008, Numar, 17
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2009, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2010, Numar, 17
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2011, Numar, 14
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2012, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2013, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2014, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2015, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, MACROREGIUNEA PATRU, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2005, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2006, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2007, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2008, Numar, 9
Cabinete medicale de medicina generala, Proprietate publica, Dolj, Anul 2005, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, Dolj, Anul 2006, Numar, 3
Cabinete medicale de medicina generala, Proprietate publica, Dolj, Anul 2008, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Gorj, Anul 2005, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Gorj, Anul 2006, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Gorj, Anul 2007, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Gorj, Anul 2008, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Mehedinti, Anul 2005, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Mehedinti, Anul 2006, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Mehedinti, Anul 2007, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Mehedinti, Anul 2008, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Valcea, Anul 2008, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2005, Numar, 13
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2006, Numar, 6
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2007, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2008, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2009, Numar, 8
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2010, Numar, 17
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2011, Numar, 14
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2012, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2013, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2014, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2015, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Regiunea VEST, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Arad, Anul 2005, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Arad, Anul 2006, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Arad, Anul 2010, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Arad, Anul 2011, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2005, Numar, 5
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2006, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2008, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2009, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2010, Numar, 15
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2011, Numar, 12
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2012, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2013, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2014, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2015, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2016, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Hunedoara, Anul 2017, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Timis, Anul 2005, Numar, 4
Cabinete medicale de medicina generala, Proprietate publica, Timis, Anul 2006, Numar, 2
Cabinete medicale de medicina generala, Proprietate publica, Timis, Anul 2007, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Timis, Anul 2008, Numar, 7
Cabinete medicale de medicina generala, Proprietate publica, Timis, Anul 2009, Numar, 7
Cabinete medicale de medicina generala, Proprietate publica, Timis, Anul 2010, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Timis, Anul 2011, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 1997, Numar, 3636
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 1998, Numar, 3637
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 1999, Numar, 3820
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2000, Numar, 4698
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2001, Numar, 5220
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2002, Numar, 5758
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2003, Numar, 2483
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2004, Numar, 1021
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2005, Numar, 833
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2006, Numar, 938
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2007, Numar, 992
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2008, Numar, 956
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2009, Numar, 998
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2010, Numar, 940
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2011, Numar, 949
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2012, Numar, 968
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2013, Numar, 945
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2014, Numar, 775
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2015, Numar, 750
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2016, Numar, 730
Cabinete medicale de medicina generala, Proprietate privata, TOTAL, Anul 2017, Numar, 755
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 1997, Numar, 1007
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 1998, Numar, 994
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 1999, Numar, 1136
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2000, Numar, 1355
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2001, Numar, 1549
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2002, Numar, 1644
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2003, Numar, 697
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2004, Numar, 250
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2005, Numar, 263
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2006, Numar, 254
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2007, Numar, 290
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2008, Numar, 226
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2009, Numar, 230
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2010, Numar, 188
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2011, Numar, 163
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2012, Numar, 167
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2013, Numar, 167
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2014, Numar, 149
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2015, Numar, 132
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2016, Numar, 122
Cabinete medicale de medicina generala, Proprietate privata, MACROREGIUNEA UNU, Anul 2017, Numar, 119
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 1997, Numar, 450
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 1998, Numar, 458
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 1999, Numar, 546
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2000, Numar, 759
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2001, Numar, 876
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2002, Numar, 905
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2003, Numar, 468
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2004, Numar, 120
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2005, Numar, 117
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2006, Numar, 120
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2007, Numar, 126
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2008, Numar, 123
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2009, Numar, 127
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2010, Numar, 104
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2011, Numar, 103
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2012, Numar, 107
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2013, Numar, 106
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2014, Numar, 94
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2015, Numar, 83
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2016, Numar, 78
Cabinete medicale de medicina generala, Proprietate privata, Regiunea NORD-VEST, Anul 2017, Numar, 75
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 1997, Numar, 81
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 1998, Numar, 108
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 1999, Numar, 132
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2000, Numar, 149
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2001, Numar, 238
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2002, Numar, 213
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2003, Numar, 116
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2004, Numar, 29
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2005, Numar, 15
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2006, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2007, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2008, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2009, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2010, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2011, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2012, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2013, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2014, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2015, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2016, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bihor, Anul 2017, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 1997, Numar, 45
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 1998, Numar, 46
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 1999, Numar, 44
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2000, Numar, 45
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2001, Numar, 44
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2002, Numar, 44
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2003, Numar, 13
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2004, Numar, 17
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2005, Numar, 19
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2006, Numar, 21
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2007, Numar, 19
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2008, Numar, 17
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2009, Numar, 17
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2010, Numar, 15
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2011, Numar, 15
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2012, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2013, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2014, Numar, 11
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2015, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2016, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Bistrita-Nasaud, Anul 2017, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 1997, Numar, 189
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 1998, Numar, 166
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 1999, Numar, 213
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2000, Numar, 357
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2001, Numar, 345
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2002, Numar, 339
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2003, Numar, 252
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2004, Numar, 44
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2005, Numar, 45
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2006, Numar, 38
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2007, Numar, 53
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2008, Numar, 53
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2009, Numar, 57
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2010, Numar, 51
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2011, Numar, 53
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2012, Numar, 59
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2013, Numar, 59
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2014, Numar, 46
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2015, Numar, 38
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2016, Numar, 38
Cabinete medicale de medicina generala, Proprietate privata, Cluj, Anul 2017, Numar, 39
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 1997, Numar, 44
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 1998, Numar, 53
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 1999, Numar, 51
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2000, Numar, 91
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2001, Numar, 115
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2002, Numar, 141
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2003, Numar, 51
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2004, Numar, 6
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2005, Numar, 18
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2006, Numar, 22
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2007, Numar, 20
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2008, Numar, 18
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2009, Numar, 18
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2010, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2011, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2012, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2013, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2014, Numar, 11
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2015, Numar, 11
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2016, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Maramures, Anul 2017, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 1997, Numar, 48
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 1998, Numar, 44
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 1999, Numar, 66
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2000, Numar, 55
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2001, Numar, 66
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2002, Numar, 91
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2003, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2004, Numar, 18
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2005, Numar, 13
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2006, Numar, 15
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2007, Numar, 17
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2008, Numar, 17
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2009, Numar, 17
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2010, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2011, Numar, 13
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2012, Numar, 12
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2013, Numar, 13
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2014, Numar, 16
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2015, Numar, 14
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2016, Numar, 10
Cabinete medicale de medicina generala, Proprietate privata, Satu Mare, Anul 2017, Numar, 7
Cabinete medicale de medicina generala, Proprietate privata, Salaj, Anul 1997, Numar, 43
