Categorii de unitati sanitare, Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2001, Numar, 110
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2002, Numar, 100
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2003, Numar, 126
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2004, Numar, 124
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2005, Numar, 118
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2006, Numar, 116
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2007, Numar, 112
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2008, Numar, 99
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2009, Numar, 141
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2010, Numar, 131
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2011, Numar, 148
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2012, Numar, 157
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2013, Numar, 103
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2014, Numar, 106
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2000, Numar, 23
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2001, Numar, 23
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2002, Numar, 26
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2003, Numar, 23
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2004, Numar, 18
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2005, Numar, 20
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2006, Numar, 19
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2007, Numar, 19
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2008, Numar, 34
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2009, Numar, 41
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2010, Numar, 48
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2011, Numar, 46
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2012, Numar, 44
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2013, Numar, 44
Cabinete medicale de specialitate, Proprietate publica, Arges, Anul 2014, Numar, 50
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2000, Numar, 12
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2001, Numar, 14
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2002, Numar, 13
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2003, Numar, 31
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2004, Numar, 31
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2005, Numar, 25
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2006, Numar, 23
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2007, Numar, 23
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2008, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2009, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2010, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2011, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2012, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2013, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Calarasi, Anul 2014, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Dambovita, Anul 2007, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Dambovita, Anul 2008, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Dambovita, Anul 2009, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2000, Numar, 26
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2001, Numar, 18
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2002, Numar, 9
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2003, Numar, 12
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2004, Numar, 12
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2005, Numar, 10
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2006, Numar, 9
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2007, Numar, 9
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2008, Numar, 17
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2009, Numar, 15
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2010, Numar, 16
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2011, Numar, 16
Cabinete medicale de specialitate, Proprietate publica, Giurgiu, Anul 2012, Numar, 16
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2000, Numar, 4
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2001, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2002, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2003, Numar, 10
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2004, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2005, Numar, 8
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2006, Numar, 10
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2007, Numar, 9
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2008, Numar, 9
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2009, Numar, 9
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2010, Numar, 11
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2011, Numar, 20
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2012, Numar, 28
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2013, Numar, 42
Cabinete medicale de specialitate, Proprietate publica, Ialomita, Anul 2014, Numar, 39
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2000, Numar, 16
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2001, Numar, 16
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2002, Numar, 13
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2003, Numar, 11
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2004, Numar, 13
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2005, Numar, 13
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2006, Numar, 13
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2007, Numar, 12
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2008, Numar, 11
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2009, Numar, 13
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2010, Numar, 11
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2011, Numar, 11
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2012, Numar, 10
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2013, Numar, 10
Cabinete medicale de specialitate, Proprietate publica, Prahova, Anul 2014, Numar, 10
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2000, Numar, 28
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2001, Numar, 33
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2002, Numar, 32
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2003, Numar, 39
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2004, Numar, 43
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2005, Numar, 42
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2006, Numar, 42
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2007, Numar, 39
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2008, Numar, 20
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2009, Numar, 55
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2010, Numar, 38
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2011, Numar, 48
Cabinete medicale de specialitate, Proprietate publica, Teleorman, Anul 2012, Numar, 52
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2000, Numar, 140
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2001, Numar, 356
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2002, Numar, 187
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2003, Numar, 230
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2004, Numar, 244
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar, 280
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar, 354
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar, 339
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar, 348
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar, 461
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar, 359
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar, 363
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar, 357
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar, 346
Cabinete medicale de specialitate, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar, 360
Cabinete medicale de specialitate, Proprietate publica, Ilfov, Anul 2003, Numar, 2
Cabinete medicale de specialitate, Proprietate publica, Ilfov, Anul 2004, Numar, 3
Cabinete medicale de specialitate, Proprietate publica, Ilfov, Anul 2005, Numar, 3
Cabinete medicale de specialitate, Proprietate publica, Ilfov, Anul 2006, Numar, 29
Cabinete medicale de specialitate, Proprietate publica, Ilfov, Anul 2007, Numar, 25
Cabinete medicale de specialitate, Proprietate publica, Ilfov, Anul 2008, Numar, 29
Cabinete medicale de specialitate, Proprietate publica, Ilfov, Anul 2009, Numar, 22
Cabinete medicale de specialitate, Proprietate publica, Ilfov, Anul 2010, Numar, 12
Cabinete medicale de specialitate, Proprietate publica, Ilfov, Anul 2011, Numar, 12
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2000, Numar, 140
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2001, Numar, 356
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2002, Numar, 187
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2003, Numar, 228
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2004, Numar, 241
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2005, Numar, 277
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2006, Numar, 325
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2007, Numar, 314
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2008, Numar, 319
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2009, Numar, 439
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2010, Numar, 347
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2011, Numar, 351
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2012, Numar, 357
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2013, Numar, 346
Cabinete medicale de specialitate, Proprietate publica, Municipiul Bucuresti, Anul 2014, Numar, 360
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2000, Numar, 103
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2001, Numar, 319
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2002, Numar, 255
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2003, Numar, 340
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2004, Numar, 260
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2005, Numar, 237
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2006, Numar, 236
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2007, Numar, 232
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2008, Numar, 175
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2009, Numar, 165
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2010, Numar, 133
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2011, Numar, 123
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2012, Numar, 67
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2013, Numar, 64
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2014, Numar, 64
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA PATRU, Anul 2015, Numar, 3
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2000, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2001, Numar, 8
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2002, Numar, 8
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2003, Numar, 10
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2004, Numar, 10
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2005, Numar, 14
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2006, Numar, 17
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2007, Numar, 17
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2008, Numar, 17
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2009, Numar, 19
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2010, Numar, 17
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2011, Numar, 18
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2012, Numar, 18
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2013, Numar, 22
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2014, Numar, 24
Cabinete medicale de specialitate, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2015, Numar, 3
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2002, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2003, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2004, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2006, Numar, 4
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2007, Numar, 4
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2008, Numar, 4
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2009, Numar, 5
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2010, Numar, 4
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2011, Numar, 4
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2012, Numar, 4
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2013, Numar, 4
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2014, Numar, 3
Cabinete medicale de specialitate, Proprietate publica, Dolj, Anul 2015, Numar, 3
Cabinete medicale de specialitate, Proprietate publica, Gorj, Anul 2001, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2000, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2001, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2003, Numar, 2
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2004, Numar, 2
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2005, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2006, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2007, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2008, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2009, Numar, 8
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2010, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2011, Numar, 8
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2012, Numar, 8
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2013, Numar, 12
Cabinete medicale de specialitate, Proprietate publica, Mehedinti, Anul 2014, Numar, 15
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2000, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2001, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2002, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2003, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2004, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2005, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2006, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2007, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2008, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2009, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2010, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2011, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2012, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2013, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Valcea, Anul 2014, Numar, 6
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2000, Numar, 96
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2001, Numar, 311
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2002, Numar, 247
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2003, Numar, 330
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2004, Numar, 250
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2005, Numar, 223
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2006, Numar, 219
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2007, Numar, 215
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2008, Numar, 158
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2009, Numar, 146
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2010, Numar, 116
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2011, Numar, 105
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2012, Numar, 49
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2013, Numar, 42
Cabinete medicale de specialitate, Proprietate publica, Regiunea VEST, Anul 2014, Numar, 40
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2000, Numar, 26
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2001, Numar, 87
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2002, Numar, 50
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2003, Numar, 103
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2004, Numar, 73
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2005, Numar, 52
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2006, Numar, 51
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2007, Numar, 51
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2008, Numar, 51
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2009, Numar, 51
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2010, Numar, 51
Cabinete medicale de specialitate, Proprietate publica, Arad, Anul 2011, Numar, 51
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2000, Numar, 19
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2001, Numar, 80
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2002, Numar, 82
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2003, Numar, 66
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2004, Numar, 63
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2005, Numar, 65
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2006, Numar, 75
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2007, Numar, 75
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2008, Numar, 16
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2009, Numar, 15
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2010, Numar, 15
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2011, Numar, 18
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2012, Numar, 18
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2013, Numar, 13
Cabinete medicale de specialitate, Proprietate publica, Caras-Severin, Anul 2014, Numar, 13
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2000, Numar, 29
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2001, Numar, 119
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2002, Numar, 93
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2003, Numar, 111
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2004, Numar, 60
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2005, Numar, 59
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2006, Numar, 65
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2007, Numar, 60
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2008, Numar, 61
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2009, Numar, 47
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2010, Numar, 43
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2011, Numar, 36
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2012, Numar, 31
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2013, Numar, 28
Cabinete medicale de specialitate, Proprietate publica, Hunedoara, Anul 2014, Numar, 27
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2000, Numar, 22
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2001, Numar, 25
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2002, Numar, 22
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2003, Numar, 50
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2004, Numar, 54
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2005, Numar, 47
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2006, Numar, 28
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2007, Numar, 29
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2008, Numar, 30
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2009, Numar, 33
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2010, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Timis, Anul 2013, Numar, 1
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2003, Numar, 3962
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2004, Numar, 4313
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2005, Numar, 4577
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2006, Numar, 5501
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2007, Numar, 6937
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2008, Numar, 7457
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2009, Numar, 8411
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2010, Numar, 7716
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2011, Numar, 8294
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2012, Numar, 8640
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2013, Numar, 9222
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2014, Numar, 9109
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2015, Numar, 10329
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2016, Numar, 10754
Cabinete medicale de specialitate, Proprietate privata, TOTAL, Anul 2017, Numar, 11079
Cabinete medicale de specialitate, Proprietate privata, MACROREGIUNEA UNU, Anul 2003, Numar, 1055
Cabinete medicale de specialitate, Proprietate privata, MACROREGIUNEA UNU, Anul 2004, Numar, 1151
Cabinete medicale de specialitate, Proprietate privata, MACROREGIUNEA UNU, Anul 2005, Numar, 1173
Cabinete medicale de specialitate, Proprietate privata, MACROREGIUNEA UNU, Anul 2006, Numar, 1338
Cabinete medicale de specialitate, Proprietate privata, MACROREGIUNEA UNU, Anul 2007, Numar, 1887
Cabinete medicale de specialitate, Proprietate privata, MACROREGIUNEA UNU, Anul 2008, Numar, 1909
Cabinete medicale de specialitate, Proprietate privata, MACROREGIUNEA UNU, Anul 2009, Numar, 2043
Cabinete medicale de specialitate, Proprietate privata, MACROREGIUNEA UNU, Anul 2010, Numar, 1618
Cabinete medicale de specialitate, Proprietate privata, MACROREGIUNEA UNU, Anul 2011, Numar, 1739
