Categorii de unitati sanitare, Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
Cabinete stomatologice, Proprietate publica, Constanta, Anul 2014, Numar, 1
Cabinete stomatologice, Proprietate publica, Constanta, Anul 2015, Numar, 1
Cabinete stomatologice, Proprietate publica, Constanta, Anul 2016, Numar, 1
Cabinete stomatologice, Proprietate publica, Constanta, Anul 2017, Numar, 1
Cabinete stomatologice, Proprietate publica, Galati, Anul 2000, Numar, 83
Cabinete stomatologice, Proprietate publica, Galati, Anul 2001, Numar, 82
Cabinete stomatologice, Proprietate publica, Galati, Anul 2002, Numar, 87
Cabinete stomatologice, Proprietate publica, Galati, Anul 2003, Numar, 86
Cabinete stomatologice, Proprietate publica, Galati, Anul 2004, Numar, 109
Cabinete stomatologice, Proprietate publica, Galati, Anul 2005, Numar, 104
Cabinete stomatologice, Proprietate publica, Galati, Anul 2006, Numar, 105
Cabinete stomatologice, Proprietate publica, Galati, Anul 2007, Numar, 105
Cabinete stomatologice, Proprietate publica, Galati, Anul 2008, Numar, 102
Cabinete stomatologice, Proprietate publica, Galati, Anul 2009, Numar, 103
Cabinete stomatologice, Proprietate publica, Galati, Anul 2010, Numar, 100
Cabinete stomatologice, Proprietate publica, Galati, Anul 2011, Numar, 2
Cabinete stomatologice, Proprietate publica, Galati, Anul 2012, Numar, 1
Cabinete stomatologice, Proprietate publica, Galati, Anul 2013, Numar, 1
Cabinete stomatologice, Proprietate publica, Galati, Anul 2014, Numar, 1
Cabinete stomatologice, Proprietate publica, Galati, Anul 2015, Numar, 1
Cabinete stomatologice, Proprietate publica, Galati, Anul 2016, Numar, 1
Cabinete stomatologice, Proprietate publica, Galati, Anul 2017, Numar, 1
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2000, Numar, 16
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2001, Numar, 14
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2002, Numar, 22
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2003, Numar, 26
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2004, Numar, 24
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2005, Numar, 26
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2006, Numar, 28
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2007, Numar, 27
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2008, Numar, 30
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2009, Numar, 35
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2010, Numar, 34
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2011, Numar, 34
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2012, Numar, 34
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2013, Numar, 34
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2014, Numar, 34
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2015, Numar, 1
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2016, Numar, 1
Cabinete stomatologice, Proprietate publica, Tulcea, Anul 2017, Numar, 1
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2000, Numar, 54
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2001, Numar, 47
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2002, Numar, 47
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2003, Numar, 44
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2004, Numar, 44
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2005, Numar, 44
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2006, Numar, 46
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2007, Numar, 44
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2008, Numar, 44
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2009, Numar, 46
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2010, Numar, 40
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2011, Numar, 34
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2012, Numar, 34
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2013, Numar, 33
Cabinete stomatologice, Proprietate publica, Vrancea, Anul 2014, Numar, 33
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2000, Numar, 757
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2001, Numar, 1003
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2002, Numar, 821
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2003, Numar, 839
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2004, Numar, 771
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2005, Numar, 955
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2006, Numar, 852
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2007, Numar, 814
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2008, Numar, 782
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2009, Numar, 772
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2010, Numar, 739
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2011, Numar, 655
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2012, Numar, 623
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2013, Numar, 386
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2014, Numar, 380
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2015, Numar, 7
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2016, Numar, 8
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA TREI, Anul 2017, Numar, 9
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2000, Numar, 440
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2001, Numar, 486
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2002, Numar, 489
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2003, Numar, 488
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2004, Numar, 426
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2005, Numar, 451
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2006, Numar, 461
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2007, Numar, 444
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2008, Numar, 404
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2009, Numar, 404
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2010, Numar, 383
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2011, Numar, 299
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2012, Numar, 310
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2013, Numar, 70
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2014, Numar, 70
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2015, Numar, 5
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2016, Numar, 5
Cabinete stomatologice, Proprietate publica, Regiunea SUD-MUNTENIA, Anul 2017, Numar, 6
Cabinete stomatologice, Proprietate publica, Arges, Anul 2000, Numar, 102
Cabinete stomatologice, Proprietate publica, Arges, Anul 2001, Numar, 121
Cabinete stomatologice, Proprietate publica, Arges, Anul 2002, Numar, 138
Cabinete stomatologice, Proprietate publica, Arges, Anul 2003, Numar, 116
Cabinete stomatologice, Proprietate publica, Arges, Anul 2004, Numar, 103
Cabinete stomatologice, Proprietate publica, Arges, Anul 2005, Numar, 113
Cabinete stomatologice, Proprietate publica, Arges, Anul 2006, Numar, 110
Cabinete stomatologice, Proprietate publica, Arges, Anul 2007, Numar, 109
Cabinete stomatologice, Proprietate publica, Arges, Anul 2008, Numar, 106
Cabinete stomatologice, Proprietate publica, Arges, Anul 2009, Numar, 93
Cabinete stomatologice, Proprietate publica, Arges, Anul 2010, Numar, 86
Cabinete stomatologice, Proprietate publica, Arges, Anul 2011, Numar, 86
Cabinete stomatologice, Proprietate publica, Arges, Anul 2012, Numar, 90
Cabinete stomatologice, Proprietate publica, Arges, Anul 2013, Numar, 1
Cabinete stomatologice, Proprietate publica, Arges, Anul 2014, Numar, 1
Cabinete stomatologice, Proprietate publica, Arges, Anul 2015, Numar, 1
Cabinete stomatologice, Proprietate publica, Arges, Anul 2016, Numar, 1
Cabinete stomatologice, Proprietate publica, Arges, Anul 2017, Numar, 1
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2000, Numar, 29
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2001, Numar, 20
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2002, Numar, 21
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2003, Numar, 29
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2004, Numar, 32
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2005, Numar, 32
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2006, Numar, 28
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2007, Numar, 28
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2008, Numar, 20
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2009, Numar, 19
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2010, Numar, 18
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2011, Numar, 19
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2012, Numar, 18
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2013, Numar, 18
Cabinete stomatologice, Proprietate publica, Calarasi, Anul 2014, Numar, 19
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2000, Numar, 68
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2001, Numar, 77
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2002, Numar, 104
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2003, Numar, 110
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2004, Numar, 104
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2005, Numar, 100
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2006, Numar, 104
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2007, Numar, 107
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2008, Numar, 106
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2009, Numar, 102
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2010, Numar, 100
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2011, Numar, 1
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2012, Numar, 1
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2013, Numar, 1
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2014, Numar, 1
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2015, Numar, 1
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2016, Numar, 1
Cabinete stomatologice, Proprietate publica, Dambovita, Anul 2017, Numar, 1
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2000, Numar, 40
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2001, Numar, 45
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2002, Numar, 47
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2003, Numar, 44
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2004, Numar, 40
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2005, Numar, 43
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2006, Numar, 45
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2007, Numar, 38
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2008, Numar, 39
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2009, Numar, 31
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2010, Numar, 28
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2011, Numar, 26
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2012, Numar, 25
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2013, Numar, 1
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2014, Numar, 1
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2015, Numar, 1
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2016, Numar, 1
Cabinete stomatologice, Proprietate publica, Giurgiu, Anul 2017, Numar, 1
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2000, Numar, 24
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2001, Numar, 28
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2002, Numar, 30
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2003, Numar, 29
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2004, Numar, 29
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2005, Numar, 31
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2006, Numar, 30
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2007, Numar, 27
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2008, Numar, 26
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2009, Numar, 32
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2010, Numar, 31
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2011, Numar, 38
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2012, Numar, 47
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2013, Numar, 48
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2014, Numar, 47
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2015, Numar, 1
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2016, Numar, 1
Cabinete stomatologice, Proprietate publica, Ialomita, Anul 2017, Numar, 1
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2000, Numar, 130
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2001, Numar, 144
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2002, Numar, 104
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2003, Numar, 118
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2004, Numar, 75
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2005, Numar, 85
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2006, Numar, 95
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2007, Numar, 94
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2008, Numar, 99
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2009, Numar, 79
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2010, Numar, 72
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2011, Numar, 81
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2012, Numar, 79
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2013, Numar, 1
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2014, Numar, 1
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2015, Numar, 1
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2016, Numar, 1
Cabinete stomatologice, Proprietate publica, Prahova, Anul 2017, Numar, 2
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2000, Numar, 47
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2001, Numar, 51
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2002, Numar, 45
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2003, Numar, 42
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2004, Numar, 43
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2005, Numar, 47
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2006, Numar, 49
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2007, Numar, 41
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2008, Numar, 8
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2009, Numar, 48
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2010, Numar, 48
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2011, Numar, 48
Cabinete stomatologice, Proprietate publica, Teleorman, Anul 2012, Numar, 50
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2000, Numar, 317
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2001, Numar, 517
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2002, Numar, 332
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2003, Numar, 351
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2004, Numar, 345
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar, 504
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar, 391
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar, 370
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar, 378
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar, 368
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar, 356
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar, 356
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar, 313
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar, 316
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar, 310
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2015, Numar, 2
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2016, Numar, 3
Cabinete stomatologice, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2017, Numar, 3
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2000, Numar, 48
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2001, Numar, 50
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2002, Numar, 49
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2003, Numar, 48
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2004, Numar, 44
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2005, Numar, 48
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2006, Numar, 47
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2007, Numar, 45
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2008, Numar, 52
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2009, Numar, 41
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2010, Numar, 39
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2011, Numar, 33
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2016, Numar, 1
Cabinete stomatologice, Proprietate publica, Ilfov, Anul 2017, Numar, 1
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2000, Numar, 269
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2001, Numar, 467
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2002, Numar, 283
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2003, Numar, 303
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2004, Numar, 301
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2005, Numar, 456
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2006, Numar, 344
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2007, Numar, 325
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2008, Numar, 326
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2009, Numar, 327
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2010, Numar, 317
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2011, Numar, 323
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2012, Numar, 313
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2013, Numar, 316
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2014, Numar, 310
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2015, Numar, 2
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2016, Numar, 2
Cabinete stomatologice, Proprietate publica, Municipiul Bucuresti, Anul 2017, Numar, 2
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2000, Numar, 471
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2001, Numar, 507
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2002, Numar, 479
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2003, Numar, 601
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2004, Numar, 591
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2005, Numar, 584
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2006, Numar, 554
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2007, Numar, 527
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2008, Numar, 490
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2009, Numar, 482
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2010, Numar, 384
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2011, Numar, 351
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2012, Numar, 302
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2013, Numar, 240
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2014, Numar, 242
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2015, Numar, 7
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2016, Numar, 7
Cabinete stomatologice, Proprietate publica, MACROREGIUNEA PATRU, Anul 2017, Numar, 6
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2000, Numar, 205
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2001, Numar, 221
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2002, Numar, 229
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2003, Numar, 269
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2004, Numar, 259
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2005, Numar, 248
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2006, Numar, 273
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2007, Numar, 273
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2008, Numar, 263
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2009, Numar, 264
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2010, Numar, 255
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2011, Numar, 222
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2012, Numar, 220
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2013, Numar, 155
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2014, Numar, 162
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2015, Numar, 4
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2016, Numar, 4
Cabinete stomatologice, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2017, Numar, 4
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2000, Numar, 54
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2001, Numar, 54
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2002, Numar, 49
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2003, Numar, 85
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2004, Numar, 89
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2005, Numar, 79
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2006, Numar, 89
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2007, Numar, 91
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2008, Numar, 94
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2009, Numar, 91
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2010, Numar, 92
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2011, Numar, 91
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2012, Numar, 90
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2013, Numar, 92
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2014, Numar, 93
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2015, Numar, 2
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2016, Numar, 2
Cabinete stomatologice, Proprietate publica, Dolj, Anul 2017, Numar, 2
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2000, Numar, 40
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2001, Numar, 41
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2002, Numar, 51
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2003, Numar, 52
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2004, Numar, 48
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2005, Numar, 54
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2006, Numar, 62
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2007, Numar, 63
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2008, Numar, 66
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2009, Numar, 70
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2010, Numar, 61
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2011, Numar, 51
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2012, Numar, 50
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2013, Numar, 1
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2014, Numar, 1
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2015, Numar, 1
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2016, Numar, 1
Cabinete stomatologice, Proprietate publica, Gorj, Anul 2017, Numar, 1
Cabinete stomatologice, Proprietate publica, Mehedinti, Anul 2000, Numar, 35
