Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Farmacisti, Proprietate publica, Total, Buzau, Anul 1996, Numar persoane, 43
Farmacisti, Proprietate publica, Total, Buzau, Anul 1997, Numar persoane, 24
Farmacisti, Proprietate publica, Total, Buzau, Anul 1998, Numar persoane, 22
Farmacisti, Proprietate publica, Total, Buzau, Anul 1999, Numar persoane, 26
Farmacisti, Proprietate publica, Total, Buzau, Anul 2000, Numar persoane, 14
Farmacisti, Proprietate publica, Total, Buzau, Anul 2001, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Buzau, Anul 2002, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Buzau, Anul 2003, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Buzau, Anul 2004, Numar persoane, 10
Farmacisti, Proprietate publica, Total, Buzau, Anul 2005, Numar persoane, 9
Farmacisti, Proprietate publica, Total, Buzau, Anul 2006, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Buzau, Anul 2007, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Buzau, Anul 2008, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Buzau, Anul 2009, Numar persoane, 8
Farmacisti, Proprietate publica, Total, Buzau, Anul 2010, Numar persoane, 9
Farmacisti, Proprietate publica, Total, Buzau, Anul 2011, Numar persoane, 8
Farmacisti, Proprietate publica, Total, Buzau, Anul 2012, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Buzau, Anul 2013, Numar persoane, 13
Farmacisti, Proprietate publica, Total, Buzau, Anul 2014, Numar persoane, 13
Farmacisti, Proprietate publica, Total, Buzau, Anul 2015, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Buzau, Anul 2016, Numar persoane, 10
Farmacisti, Proprietate publica, Total, Buzau, Anul 2017, Numar persoane, 11
Farmacisti, Proprietate publica, Total, Constanta, Anul 1990, Numar persoane, 236
Farmacisti, Proprietate publica, Total, Constanta, Anul 1991, Numar persoane, 174
Farmacisti, Proprietate publica, Total, Constanta, Anul 1992, Numar persoane, 150
Farmacisti, Proprietate publica, Total, Constanta, Anul 1993, Numar persoane, 112
Farmacisti, Proprietate publica, Total, Constanta, Anul 1994, Numar persoane, 100
Farmacisti, Proprietate publica, Total, Constanta, Anul 1995, Numar persoane, 97
Farmacisti, Proprietate publica, Total, Constanta, Anul 1996, Numar persoane, 44
Farmacisti, Proprietate publica, Total, Constanta, Anul 1997, Numar persoane, 40
Farmacisti, Proprietate publica, Total, Constanta, Anul 1998, Numar persoane, 36
Farmacisti, Proprietate publica, Total, Constanta, Anul 1999, Numar persoane, 43
Farmacisti, Proprietate publica, Total, Constanta, Anul 2000, Numar persoane, 50
Farmacisti, Proprietate publica, Total, Constanta, Anul 2001, Numar persoane, 32
Farmacisti, Proprietate publica, Total, Constanta, Anul 2002, Numar persoane, 38
Farmacisti, Proprietate publica, Total, Constanta, Anul 2003, Numar persoane, 37
Farmacisti, Proprietate publica, Total, Constanta, Anul 2004, Numar persoane, 37
Farmacisti, Proprietate publica, Total, Constanta, Anul 2005, Numar persoane, 24
Farmacisti, Proprietate publica, Total, Constanta, Anul 2006, Numar persoane, 20
Farmacisti, Proprietate publica, Total, Constanta, Anul 2007, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Constanta, Anul 2008, Numar persoane, 20
Farmacisti, Proprietate publica, Total, Constanta, Anul 2009, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Constanta, Anul 2010, Numar persoane, 19
Farmacisti, Proprietate publica, Total, Constanta, Anul 2011, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Constanta, Anul 2012, Numar persoane, 21
Farmacisti, Proprietate publica, Total, Constanta, Anul 2013, Numar persoane, 25
Farmacisti, Proprietate publica, Total, Constanta, Anul 2014, Numar persoane, 38
Farmacisti, Proprietate publica, Total, Constanta, Anul 2015, Numar persoane, 30
Farmacisti, Proprietate publica, Total, Constanta, Anul 2016, Numar persoane, 34
Farmacisti, Proprietate publica, Total, Constanta, Anul 2017, Numar persoane, 34
Farmacisti, Proprietate publica, Total, Galati, Anul 1990, Numar persoane, 141
Farmacisti, Proprietate publica, Total, Galati, Anul 1991, Numar persoane, 111
Farmacisti, Proprietate publica, Total, Galati, Anul 1992, Numar persoane, 82
Farmacisti, Proprietate publica, Total, Galati, Anul 1993, Numar persoane, 81
Farmacisti, Proprietate publica, Total, Galati, Anul 1994, Numar persoane, 79
Farmacisti, Proprietate publica, Total, Galati, Anul 1995, Numar persoane, 69
Farmacisti, Proprietate publica, Total, Galati, Anul 1996, Numar persoane, 71
Farmacisti, Proprietate publica, Total, Galati, Anul 1997, Numar persoane, 34
Farmacisti, Proprietate publica, Total, Galati, Anul 1998, Numar persoane, 33
Farmacisti, Proprietate publica, Total, Galati, Anul 1999, Numar persoane, 30
Farmacisti, Proprietate publica, Total, Galati, Anul 2000, Numar persoane, 30
Farmacisti, Proprietate publica, Total, Galati, Anul 2001, Numar persoane, 30
Farmacisti, Proprietate publica, Total, Galati, Anul 2002, Numar persoane, 29
Farmacisti, Proprietate publica, Total, Galati, Anul 2003, Numar persoane, 27
Farmacisti, Proprietate publica, Total, Galati, Anul 2004, Numar persoane, 30
Farmacisti, Proprietate publica, Total, Galati, Anul 2005, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Galati, Anul 2006, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Galati, Anul 2007, Numar persoane, 19
Farmacisti, Proprietate publica, Total, Galati, Anul 2008, Numar persoane, 20
Farmacisti, Proprietate publica, Total, Galati, Anul 2009, Numar persoane, 19
Farmacisti, Proprietate publica, Total, Galati, Anul 2010, Numar persoane, 19
Farmacisti, Proprietate publica, Total, Galati, Anul 2011, Numar persoane, 17
Farmacisti, Proprietate publica, Total, Galati, Anul 2012, Numar persoane, 15
Farmacisti, Proprietate publica, Total, Galati, Anul 2013, Numar persoane, 17
Farmacisti, Proprietate publica, Total, Galati, Anul 2014, Numar persoane, 16
Farmacisti, Proprietate publica, Total, Galati, Anul 2015, Numar persoane, 15
Farmacisti, Proprietate publica, Total, Galati, Anul 2016, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Galati, Anul 2017, Numar persoane, 17
Farmacisti, Proprietate publica, Total, Tulcea, Anul 1990, Numar persoane, 45
Farmacisti, Proprietate publica, Total, Tulcea, Anul 1991, Numar persoane, 37
Farmacisti, Proprietate publica, Total, Tulcea, Anul 1992, Numar persoane, 25
Farmacisti, Proprietate publica, Total, Tulcea, Anul 1993, Numar persoane, 17
Farmacisti, Proprietate publica, Total, Tulcea, Anul 1994, Numar persoane, 16
Farmacisti, Proprietate publica, Total, Tulcea, Anul 1995, Numar persoane, 13
Farmacisti, Proprietate publica, Total, Tulcea, Anul 1996, Numar persoane, 8
Farmacisti, Proprietate publica, Total, Tulcea, Anul 1997, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Tulcea, Anul 1998, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Tulcea, Anul 1999, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2000, Numar persoane, 22
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2001, Numar persoane, 16
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2002, Numar persoane, 4
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2003, Numar persoane, 21
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2004, Numar persoane, 15
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2005, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2006, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2007, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2008, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2009, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2010, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2011, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2012, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2013, Numar persoane, 4
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2014, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2015, Numar persoane, 8
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2016, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Tulcea, Anul 2017, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Vrancea, Anul 1990, Numar persoane, 76
Farmacisti, Proprietate publica, Total, Vrancea, Anul 1991, Numar persoane, 54
Farmacisti, Proprietate publica, Total, Vrancea, Anul 1992, Numar persoane, 42
Farmacisti, Proprietate publica, Total, Vrancea, Anul 1993, Numar persoane, 47
Farmacisti, Proprietate publica, Total, Vrancea, Anul 1994, Numar persoane, 27
Farmacisti, Proprietate publica, Total, Vrancea, Anul 1995, Numar persoane, 27
Farmacisti, Proprietate publica, Total, Vrancea, Anul 1996, Numar persoane, 23
Farmacisti, Proprietate publica, Total, Vrancea, Anul 1997, Numar persoane, 23
Farmacisti, Proprietate publica, Total, Vrancea, Anul 1998, Numar persoane, 16
Farmacisti, Proprietate publica, Total, Vrancea, Anul 1999, Numar persoane, 16
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2000, Numar persoane, 14
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2001, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2002, Numar persoane, 11
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2003, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2004, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2005, Numar persoane, 15
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2006, Numar persoane, 9
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2007, Numar persoane, 8
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2008, Numar persoane, 8
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2009, Numar persoane, 10
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2010, Numar persoane, 9
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2011, Numar persoane, 10
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2012, Numar persoane, 10
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2013, Numar persoane, 9
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2014, Numar persoane, 9
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2015, Numar persoane, 9
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2016, Numar persoane, 11
Farmacisti, Proprietate publica, Total, Vrancea, Anul 2017, Numar persoane, 12
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1990, Numar persoane, 1775
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1991, Numar persoane, 1298
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1992, Numar persoane, 1068
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1993, Numar persoane, 919
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1994, Numar persoane, 1029
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1995, Numar persoane, 834
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1996, Numar persoane, 832
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1997, Numar persoane, 530
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1998, Numar persoane, 496
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1999, Numar persoane, 473
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2000, Numar persoane, 349
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2001, Numar persoane, 332
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2002, Numar persoane, 337
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2003, Numar persoane, 276
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2004, Numar persoane, 274
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2005, Numar persoane, 314
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2006, Numar persoane, 285
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2007, Numar persoane, 270
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2008, Numar persoane, 264
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2009, Numar persoane, 267
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2010, Numar persoane, 287
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2011, Numar persoane, 278
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2012, Numar persoane, 278
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2013, Numar persoane, 309
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2014, Numar persoane, 299
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2015, Numar persoane, 290
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2016, Numar persoane, 331
Farmacisti, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2017, Numar persoane, 352
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1990, Numar persoane, 750
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1991, Numar persoane, 537
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1992, Numar persoane, 370
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1993, Numar persoane, 290
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1994, Numar persoane, 239
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1995, Numar persoane, 242
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1996, Numar persoane, 219
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1997, Numar persoane, 146
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1998, Numar persoane, 137
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1999, Numar persoane, 120
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2000, Numar persoane, 117
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2001, Numar persoane, 122
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2002, Numar persoane, 123
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2003, Numar persoane, 106
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2004, Numar persoane, 103
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2005, Numar persoane, 95
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2006, Numar persoane, 89
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2007, Numar persoane, 83
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2008, Numar persoane, 78
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2009, Numar persoane, 87
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2010, Numar persoane, 89
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2011, Numar persoane, 79
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2012, Numar persoane, 73
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2013, Numar persoane, 74
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2014, Numar persoane, 76
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2015, Numar persoane, 80
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2016, Numar persoane, 84
Farmacisti, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2017, Numar persoane, 87
Farmacisti, Proprietate publica, Total, Arges, Anul 1990, Numar persoane, 154
Farmacisti, Proprietate publica, Total, Arges, Anul 1991, Numar persoane, 149
Farmacisti, Proprietate publica, Total, Arges, Anul 1992, Numar persoane, 114
Farmacisti, Proprietate publica, Total, Arges, Anul 1993, Numar persoane, 93
Farmacisti, Proprietate publica, Total, Arges, Anul 1994, Numar persoane, 76
Farmacisti, Proprietate publica, Total, Arges, Anul 1995, Numar persoane, 85
Farmacisti, Proprietate publica, Total, Arges, Anul 1996, Numar persoane, 90
Farmacisti, Proprietate publica, Total, Arges, Anul 1997, Numar persoane, 36
Farmacisti, Proprietate publica, Total, Arges, Anul 1998, Numar persoane, 37
Farmacisti, Proprietate publica, Total, Arges, Anul 1999, Numar persoane, 36
Farmacisti, Proprietate publica, Total, Arges, Anul 2000, Numar persoane, 34
Farmacisti, Proprietate publica, Total, Arges, Anul 2001, Numar persoane, 35
Farmacisti, Proprietate publica, Total, Arges, Anul 2002, Numar persoane, 38
Farmacisti, Proprietate publica, Total, Arges, Anul 2003, Numar persoane, 28
Farmacisti, Proprietate publica, Total, Arges, Anul 2004, Numar persoane, 35
Farmacisti, Proprietate publica, Total, Arges, Anul 2005, Numar persoane, 27
Farmacisti, Proprietate publica, Total, Arges, Anul 2006, Numar persoane, 26
Farmacisti, Proprietate publica, Total, Arges, Anul 2007, Numar persoane, 26
Farmacisti, Proprietate publica, Total, Arges, Anul 2008, Numar persoane, 25
Farmacisti, Proprietate publica, Total, Arges, Anul 2009, Numar persoane, 28
Farmacisti, Proprietate publica, Total, Arges, Anul 2010, Numar persoane, 26
Farmacisti, Proprietate publica, Total, Arges, Anul 2011, Numar persoane, 21
Farmacisti, Proprietate publica, Total, Arges, Anul 2012, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Arges, Anul 2013, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Arges, Anul 2014, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Arges, Anul 2015, Numar persoane, 21
Farmacisti, Proprietate publica, Total, Arges, Anul 2016, Numar persoane, 22
Farmacisti, Proprietate publica, Total, Arges, Anul 2017, Numar persoane, 23
Farmacisti, Proprietate publica, Total, Calarasi, Anul 1990, Numar persoane, 56
Farmacisti, Proprietate publica, Total, Calarasi, Anul 1991, Numar persoane, 29
Farmacisti, Proprietate publica, Total, Calarasi, Anul 1992, Numar persoane, 20
Farmacisti, Proprietate publica, Total, Calarasi, Anul 1993, Numar persoane, 14
Farmacisti, Proprietate publica, Total, Calarasi, Anul 1994, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Calarasi, Anul 1995, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Calarasi, Anul 1996, Numar persoane, 11
Farmacisti, Proprietate publica, Total, Calarasi, Anul 1997, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Calarasi, Anul 1998, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Calarasi, Anul 1999, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2000, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2001, Numar persoane, 8
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2002, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2003, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2004, Numar persoane, 4
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2005, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2006, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2007, Numar persoane, 4
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2008, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2009, Numar persoane, 4
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2010, Numar persoane, 8
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2011, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2012, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2013, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2014, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2015, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2016, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Calarasi, Anul 2017, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Dambovita, Anul 1990, Numar persoane, 111
Farmacisti, Proprietate publica, Total, Dambovita, Anul 1991, Numar persoane, 83
Farmacisti, Proprietate publica, Total, Dambovita, Anul 1992, Numar persoane, 52
Farmacisti, Proprietate publica, Total, Dambovita, Anul 1993, Numar persoane, 24
Farmacisti, Proprietate publica, Total, Dambovita, Anul 1994, Numar persoane, 18
Farmacisti, Proprietate publica, Total, Dambovita, Anul 1995, Numar persoane, 17
Farmacisti, Proprietate publica, Total, Dambovita, Anul 1996, Numar persoane, 14
Farmacisti, Proprietate publica, Total, Dambovita, Anul 1997, Numar persoane, 17
Farmacisti, Proprietate publica, Total, Dambovita, Anul 1998, Numar persoane, 14
Farmacisti, Proprietate publica, Total, Dambovita, Anul 1999, Numar persoane, 11
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2000, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2001, Numar persoane, 11
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2002, Numar persoane, 14
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2003, Numar persoane, 13
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2004, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2005, Numar persoane, 13
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2006, Numar persoane, 11
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2007, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2008, Numar persoane, 10
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2009, Numar persoane, 9
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2010, Numar persoane, 11
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2011, Numar persoane, 10
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2012, Numar persoane, 10
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2013, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2014, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2015, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2016, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Dambovita, Anul 2017, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 1990, Numar persoane, 52
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 1991, Numar persoane, 27
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 1992, Numar persoane, 13
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 1993, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 1994, Numar persoane, 10
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 1995, Numar persoane, 8
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 1996, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 1997, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 1998, Numar persoane, 4
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 1999, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2000, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2001, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2002, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2003, Numar persoane, 1
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2004, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2005, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2009, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2010, Numar persoane, 4
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2011, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2012, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2013, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2014, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2015, Numar persoane, 4
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2016, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Giurgiu, Anul 2017, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Ialomita, Anul 1990, Numar persoane, 52
Farmacisti, Proprietate publica, Total, Ialomita, Anul 1991, Numar persoane, 20
Farmacisti, Proprietate publica, Total, Ialomita, Anul 1992, Numar persoane, 11
Farmacisti, Proprietate publica, Total, Ialomita, Anul 1993, Numar persoane, 12
Farmacisti, Proprietate publica, Total, Ialomita, Anul 1994, Numar persoane, 10
Farmacisti, Proprietate publica, Total, Ialomita, Anul 1995, Numar persoane, 9
Farmacisti, Proprietate publica, Total, Ialomita, Anul 1996, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Ialomita, Anul 1997, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Ialomita, Anul 1998, Numar persoane, 7
Farmacisti, Proprietate publica, Total, Ialomita, Anul 1999, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2000, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2001, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2002, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2003, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2004, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2005, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2006, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2007, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2008, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2009, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2010, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2011, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2012, Numar persoane, 1
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2013, Numar persoane, 1
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2014, Numar persoane, 2
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2015, Numar persoane, 3
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2016, Numar persoane, 5
Farmacisti, Proprietate publica, Total, Ialomita, Anul 2017, Numar persoane, 6
Farmacisti, Proprietate publica, Total, Prahova, Anul 1990, Numar persoane, 222
Farmacisti, Proprietate publica, Total, Prahova, Anul 1991, Numar persoane, 162
Farmacisti, Proprietate publica, Total, Prahova, Anul 1992, Numar persoane, 118
