Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 1994, Numar persoane, 16006
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 1995, Numar persoane, 15870
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 1996, Numar persoane, 15945
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 1997, Numar persoane, 14355
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 1998, Numar persoane, 14632
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 1999, Numar persoane, 14222
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2000, Numar persoane, 13521
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2001, Numar persoane, 13393
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2002, Numar persoane, 13736
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2003, Numar persoane, 13178
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2004, Numar persoane, 12852
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2005, Numar persoane, 12597
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2006, Numar persoane, 13117
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2007, Numar persoane, 13086
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2008, Numar persoane, 13205
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2009, Numar persoane, 12666
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2010, Numar persoane, 11899
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2011, Numar persoane, 11253
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2012, Numar persoane, 10984
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2013, Numar persoane, 10630
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2014, Numar persoane, 10558
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2015, Numar persoane, 10048
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2016, Numar persoane, 10467
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-EST, Anul 2017, Numar persoane, 10586
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 1990, Numar persoane, 2361
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 1991, Numar persoane, 2144
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 1992, Numar persoane, 2087
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 1993, Numar persoane, 2079
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 1994, Numar persoane, 2299
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 1995, Numar persoane, 2228
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 1996, Numar persoane, 2293
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 1997, Numar persoane, 2050
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 1998, Numar persoane, 2048
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 1999, Numar persoane, 2102
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2000, Numar persoane, 2025
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2001, Numar persoane, 2040
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2002, Numar persoane, 2102
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2003, Numar persoane, 1946
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2004, Numar persoane, 1856
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2005, Numar persoane, 1886
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2006, Numar persoane, 2398
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2007, Numar persoane, 2112
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2008, Numar persoane, 2075
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2009, Numar persoane, 1907
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2010, Numar persoane, 1957
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2011, Numar persoane, 1865
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2012, Numar persoane, 1849
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2013, Numar persoane, 1661
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2014, Numar persoane, 1677
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2015, Numar persoane, 1686
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2016, Numar persoane, 1686
Personal sanitar mediu, Proprietate publica, Total, Braila, Anul 2017, Numar persoane, 1683
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 1990, Numar persoane, 2257
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 1991, Numar persoane, 2133
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 1992, Numar persoane, 2281
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 1993, Numar persoane, 2341
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 1994, Numar persoane, 2568
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 1995, Numar persoane, 2363
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 1996, Numar persoane, 2553
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 1997, Numar persoane, 2239
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 1998, Numar persoane, 2338
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 1999, Numar persoane, 2249
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2000, Numar persoane, 1967
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2001, Numar persoane, 2095
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2002, Numar persoane, 2129
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2003, Numar persoane, 2176
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2004, Numar persoane, 2129
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2005, Numar persoane, 2105
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2006, Numar persoane, 2125
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2007, Numar persoane, 2193
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2008, Numar persoane, 2185
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2009, Numar persoane, 2063
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2010, Numar persoane, 1966
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2011, Numar persoane, 1920
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2012, Numar persoane, 1881
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2013, Numar persoane, 1867
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2014, Numar persoane, 1865
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2015, Numar persoane, 1588
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2016, Numar persoane, 1710
Personal sanitar mediu, Proprietate publica, Total, Buzau, Anul 2017, Numar persoane, 1755
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 1990, Numar persoane, 4056
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 1991, Numar persoane, 3946
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 1992, Numar persoane, 4215
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 1993, Numar persoane, 4274
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 1994, Numar persoane, 4461
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 1995, Numar persoane, 4613
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 1996, Numar persoane, 4396
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 1997, Numar persoane, 4031
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 1998, Numar persoane, 4004
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 1999, Numar persoane, 3733
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2000, Numar persoane, 3623
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2001, Numar persoane, 3593
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2002, Numar persoane, 3687
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2003, Numar persoane, 3534
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2004, Numar persoane, 3436
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2005, Numar persoane, 3394
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2006, Numar persoane, 3507
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2007, Numar persoane, 3495
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2008, Numar persoane, 3549
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2009, Numar persoane, 3355
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2010, Numar persoane, 2629
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2011, Numar persoane, 2514
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2012, Numar persoane, 2397
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2013, Numar persoane, 2349
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2014, Numar persoane, 2364
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2015, Numar persoane, 2383
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2016, Numar persoane, 2462
Personal sanitar mediu, Proprietate publica, Total, Constanta, Anul 2017, Numar persoane, 2536
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 1990, Numar persoane, 3307
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 1991, Numar persoane, 3133
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 1992, Numar persoane, 3242
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 1993, Numar persoane, 3114
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 1994, Numar persoane, 3439
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 1995, Numar persoane, 3354
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 1996, Numar persoane, 3371
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 1997, Numar persoane, 2968
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 1998, Numar persoane, 3099
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 1999, Numar persoane, 3084
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2000, Numar persoane, 2911
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2001, Numar persoane, 2899
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2002, Numar persoane, 2932
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2003, Numar persoane, 2771
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2004, Numar persoane, 2679
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2005, Numar persoane, 2573
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2006, Numar persoane, 2481
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2007, Numar persoane, 2677
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2008, Numar persoane, 2733
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2009, Numar persoane, 2737
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2010, Numar persoane, 2590
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2011, Numar persoane, 2346
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2012, Numar persoane, 2295
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2013, Numar persoane, 2257
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2014, Numar persoane, 2219
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2015, Numar persoane, 2241
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2016, Numar persoane, 2359
Personal sanitar mediu, Proprietate publica, Total, Galati, Anul 2017, Numar persoane, 2284
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 1990, Numar persoane, 1215
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 1991, Numar persoane, 1193
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 1992, Numar persoane, 1198
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 1993, Numar persoane, 1335
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 1994, Numar persoane, 1429
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 1995, Numar persoane, 1419
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 1996, Numar persoane, 1422
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 1997, Numar persoane, 1345
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 1998, Numar persoane, 1340
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 1999, Numar persoane, 1274
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2000, Numar persoane, 1246
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2001, Numar persoane, 1172
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2002, Numar persoane, 1182
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2003, Numar persoane, 1123
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2004, Numar persoane, 1113
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2005, Numar persoane, 1070
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2006, Numar persoane, 1038
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2007, Numar persoane, 1007
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2008, Numar persoane, 995
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2009, Numar persoane, 1005
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2010, Numar persoane, 1012
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2011, Numar persoane, 956
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2012, Numar persoane, 950
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2013, Numar persoane, 941
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2014, Numar persoane, 934
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2015, Numar persoane, 824
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2016, Numar persoane, 861
Personal sanitar mediu, Proprietate publica, Total, Tulcea, Anul 2017, Numar persoane, 879
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 1990, Numar persoane, 1706
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 1991, Numar persoane, 1665
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 1992, Numar persoane, 1634
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 1993, Numar persoane, 1718
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 1994, Numar persoane, 1810
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 1995, Numar persoane, 1893
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 1996, Numar persoane, 1910
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 1997, Numar persoane, 1722
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 1998, Numar persoane, 1803
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 1999, Numar persoane, 1780
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2000, Numar persoane, 1749
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2001, Numar persoane, 1594
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2002, Numar persoane, 1704
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2003, Numar persoane, 1628
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2004, Numar persoane, 1639
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2005, Numar persoane, 1569
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2006, Numar persoane, 1568
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2007, Numar persoane, 1602
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2008, Numar persoane, 1668
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2009, Numar persoane, 1599
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2010, Numar persoane, 1745
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2011, Numar persoane, 1652
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2012, Numar persoane, 1612
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2013, Numar persoane, 1555
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2014, Numar persoane, 1499
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2015, Numar persoane, 1326
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2016, Numar persoane, 1389
Personal sanitar mediu, Proprietate publica, Total, Vrancea, Anul 2017, Numar persoane, 1449
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1990, Numar persoane, 32633
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1991, Numar persoane, 30730
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1992, Numar persoane, 31671
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1993, Numar persoane, 32143
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1994, Numar persoane, 34658
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1995, Numar persoane, 32719
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1996, Numar persoane, 32437
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1997, Numar persoane, 29616
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1998, Numar persoane, 29673
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1999, Numar persoane, 29091
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2000, Numar persoane, 28528
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2001, Numar persoane, 30483
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2002, Numar persoane, 30966
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2003, Numar persoane, 30518
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2004, Numar persoane, 30193
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2005, Numar persoane, 29945
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2006, Numar persoane, 30332
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2007, Numar persoane, 38677
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2008, Numar persoane, 31325
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2009, Numar persoane, 31134
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2010, Numar persoane, 28950
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2011, Numar persoane, 28287
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2012, Numar persoane, 27323
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2013, Numar persoane, 26704
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2014, Numar persoane, 26817
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2015, Numar persoane, 25131
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2016, Numar persoane, 26087
Personal sanitar mediu, Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2017, Numar persoane, 26849
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1990, Numar persoane, 15931
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1991, Numar persoane, 15105
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1992, Numar persoane, 14936
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1993, Numar persoane, 14762
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1994, Numar persoane, 15892
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1995, Numar persoane, 15841
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1996, Numar persoane, 16017
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1997, Numar persoane, 14411
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1998, Numar persoane, 14550
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1999, Numar persoane, 13708
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2000, Numar persoane, 13649
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2001, Numar persoane, 13915
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2002, Numar persoane, 13943
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2003, Numar persoane, 13325
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2004, Numar persoane, 13102
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2005, Numar persoane, 13188
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2006, Numar persoane, 12938
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2007, Numar persoane, 12626
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2008, Numar persoane, 13616
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2009, Numar persoane, 13596
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2010, Numar persoane, 12815
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2011, Numar persoane, 12116
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2012, Numar persoane, 11955
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2013, Numar persoane, 11518
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2014, Numar persoane, 11600
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2015, Numar persoane, 10561
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2016, Numar persoane, 10763
Personal sanitar mediu, Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2017, Numar persoane, 10981
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 1990, Numar persoane, 3462
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 1991, Numar persoane, 3180
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 1992, Numar persoane, 3103
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 1993, Numar persoane, 3162
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 1994, Numar persoane, 3345
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 1995, Numar persoane, 3335
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 1996, Numar persoane, 3381
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 1997, Numar persoane, 3007
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 1998, Numar persoane, 2980
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 1999, Numar persoane, 2983
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2000, Numar persoane, 3030
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2001, Numar persoane, 3102
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2002, Numar persoane, 3095
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2003, Numar persoane, 2928
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2004, Numar persoane, 3059
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2005, Numar persoane, 3070
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2006, Numar persoane, 3048
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2007, Numar persoane, 2875
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2008, Numar persoane, 3139
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2009, Numar persoane, 3200
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2010, Numar persoane, 3012
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2011, Numar persoane, 2956
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2012, Numar persoane, 2850
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2013, Numar persoane, 2725
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2014, Numar persoane, 2803
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2015, Numar persoane, 2277
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2016, Numar persoane, 2303
Personal sanitar mediu, Proprietate publica, Total, Arges, Anul 2017, Numar persoane, 2376
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 1990, Numar persoane, 1149
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 1991, Numar persoane, 1143
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 1992, Numar persoane, 1158
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 1993, Numar persoane, 1151
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 1994, Numar persoane, 1284
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 1995, Numar persoane, 1260
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 1996, Numar persoane, 1317
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 1997, Numar persoane, 1160
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 1998, Numar persoane, 1132
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 1999, Numar persoane, 1120
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 2000, Numar persoane, 1022
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 2001, Numar persoane, 1047
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 2002, Numar persoane, 1076
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 2003, Numar persoane, 1028
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 2004, Numar persoane, 1046
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 2005, Numar persoane, 981
Personal sanitar mediu, Proprietate publica, Total, Calarasi, Anul 2006, Numar persoane, 1010
