Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Medici (exclusiv stomatologi), Proprietate publica, Total, Buzau, Anul 2010, Numar persoane, 479
Medici (exclusiv stomatologi), Proprietate publica, Total, Buzau, Anul 2011, Numar persoane, 466
Medici (exclusiv stomatologi), Proprietate publica, Total, Buzau, Anul 2012, Numar persoane, 476
Medici (exclusiv stomatologi), Proprietate publica, Total, Buzau, Anul 2013, Numar persoane, 499
Medici (exclusiv stomatologi), Proprietate publica, Total, Buzau, Anul 2014, Numar persoane, 493
Medici (exclusiv stomatologi), Proprietate publica, Total, Buzau, Anul 2015, Numar persoane, 338
Medici (exclusiv stomatologi), Proprietate publica, Total, Buzau, Anul 2016, Numar persoane, 333
Medici (exclusiv stomatologi), Proprietate publica, Total, Buzau, Anul 2017, Numar persoane, 323
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 1990, Numar persoane, 1105
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 1991, Numar persoane, 1141
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 1992, Numar persoane, 1197
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 1993, Numar persoane, 1267
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 1994, Numar persoane, 1139
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 1995, Numar persoane, 1209
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 1996, Numar persoane, 1313
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 1997, Numar persoane, 1291
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 1998, Numar persoane, 1306
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 1999, Numar persoane, 1420
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2000, Numar persoane, 1402
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2001, Numar persoane, 1365
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2002, Numar persoane, 1375
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2003, Numar persoane, 1440
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2004, Numar persoane, 1432
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2005, Numar persoane, 1277
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2006, Numar persoane, 1279
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2007, Numar persoane, 1375
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2008, Numar persoane, 1427
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2009, Numar persoane, 1386
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2010, Numar persoane, 944
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2011, Numar persoane, 915
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2012, Numar persoane, 932
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2013, Numar persoane, 881
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2014, Numar persoane, 951
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2015, Numar persoane, 928
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2016, Numar persoane, 966
Medici (exclusiv stomatologi), Proprietate publica, Total, Constanta, Anul 2017, Numar persoane, 1021
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 1990, Numar persoane, 770
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 1991, Numar persoane, 751
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 1992, Numar persoane, 740
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 1993, Numar persoane, 758
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 1994, Numar persoane, 735
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 1995, Numar persoane, 709
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 1996, Numar persoane, 713
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 1997, Numar persoane, 643
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 1998, Numar persoane, 685
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 1999, Numar persoane, 745
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2000, Numar persoane, 768
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2001, Numar persoane, 791
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2002, Numar persoane, 788
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2003, Numar persoane, 771
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2004, Numar persoane, 724
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2005, Numar persoane, 729
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2006, Numar persoane, 690
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2007, Numar persoane, 728
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2008, Numar persoane, 719
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2009, Numar persoane, 734
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2010, Numar persoane, 749
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2011, Numar persoane, 501
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2012, Numar persoane, 543
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2013, Numar persoane, 542
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2014, Numar persoane, 552
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2015, Numar persoane, 596
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2016, Numar persoane, 598
Medici (exclusiv stomatologi), Proprietate publica, Total, Galati, Anul 2017, Numar persoane, 616
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 1990, Numar persoane, 309
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 1991, Numar persoane, 275
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 1992, Numar persoane, 268
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 1993, Numar persoane, 248
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 1994, Numar persoane, 234
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 1995, Numar persoane, 267
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 1996, Numar persoane, 273
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 1997, Numar persoane, 282
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 1998, Numar persoane, 256
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 1999, Numar persoane, 254
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2000, Numar persoane, 284
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2001, Numar persoane, 276
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2002, Numar persoane, 274
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2003, Numar persoane, 276
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2004, Numar persoane, 271
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2005, Numar persoane, 274
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2006, Numar persoane, 236
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2007, Numar persoane, 230
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2008, Numar persoane, 240
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2009, Numar persoane, 252
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2010, Numar persoane, 271
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2011, Numar persoane, 273
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2012, Numar persoane, 290
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2013, Numar persoane, 309
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2014, Numar persoane, 301
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2015, Numar persoane, 242
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2016, Numar persoane, 226
Medici (exclusiv stomatologi), Proprietate publica, Total, Tulcea, Anul 2017, Numar persoane, 213
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 1990, Numar persoane, 506
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 1991, Numar persoane, 464
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 1992, Numar persoane, 476
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 1993, Numar persoane, 500
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 1994, Numar persoane, 423
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 1995, Numar persoane, 440
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 1996, Numar persoane, 449
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 1997, Numar persoane, 439
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 1998, Numar persoane, 445
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 1999, Numar persoane, 491
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2000, Numar persoane, 504
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2001, Numar persoane, 483
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2002, Numar persoane, 483
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2003, Numar persoane, 485
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2004, Numar persoane, 473
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2005, Numar persoane, 475
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2006, Numar persoane, 443
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2007, Numar persoane, 414
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2008, Numar persoane, 437
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2009, Numar persoane, 457
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2010, Numar persoane, 467
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2011, Numar persoane, 467
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2012, Numar persoane, 459
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2013, Numar persoane, 455
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2014, Numar persoane, 452
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2015, Numar persoane, 321
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2016, Numar persoane, 326
Medici (exclusiv stomatologi), Proprietate publica, Total, Vrancea, Anul 2017, Numar persoane, 321
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1990, Numar persoane, 10966
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1991, Numar persoane, 11280
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1992, Numar persoane, 13106
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1993, Numar persoane, 12544
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1994, Numar persoane, 13514
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1995, Numar persoane, 12201
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1996, Numar persoane, 12410
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1997, Numar persoane, 12263
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1998, Numar persoane, 12478
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 1999, Numar persoane, 12714
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2000, Numar persoane, 11513
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2001, Numar persoane, 11990
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2002, Numar persoane, 11680
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2003, Numar persoane, 12331
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2004, Numar persoane, 12751
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2005, Numar persoane, 14031
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2006, Numar persoane, 13714
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2007, Numar persoane, 13288
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2008, Numar persoane, 13662
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2009, Numar persoane, 13226
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2010, Numar persoane, 13411
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2011, Numar persoane, 13370
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2012, Numar persoane, 12756
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2013, Numar persoane, 12344
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2014, Numar persoane, 12461
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2015, Numar persoane, 10580
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2016, Numar persoane, 10673
Medici (exclusiv stomatologi), Proprietate publica, Total, MACROREGIUNEA TREI, Anul 2017, Numar persoane, 11000
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1990, Numar persoane, 5259
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1991, Numar persoane, 5042
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1992, Numar persoane, 4793
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1993, Numar persoane, 4584
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1994, Numar persoane, 4255
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1995, Numar persoane, 4313
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1996, Numar persoane, 4327
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1997, Numar persoane, 3946
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1998, Numar persoane, 4003
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 1999, Numar persoane, 3885
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2000, Numar persoane, 4118
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2001, Numar persoane, 4250
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2002, Numar persoane, 4134
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2003, Numar persoane, 4106
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2004, Numar persoane, 3836
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2005, Numar persoane, 3818
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2006, Numar persoane, 3806
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2007, Numar persoane, 3662
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2008, Numar persoane, 3872
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2009, Numar persoane, 3900
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2010, Numar persoane, 3834
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2011, Numar persoane, 3567
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2012, Numar persoane, 3565
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2013, Numar persoane, 3505
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2014, Numar persoane, 3474
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2015, Numar persoane, 2418
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2016, Numar persoane, 2407
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea SUD-MUNTENIA, Anul 2017, Numar persoane, 2386
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 1990, Numar persoane, 1135
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 1991, Numar persoane, 1136
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 1992, Numar persoane, 1047
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 1993, Numar persoane, 1058
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 1994, Numar persoane, 978
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 1995, Numar persoane, 1025
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 1996, Numar persoane, 1001
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 1997, Numar persoane, 961
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 1998, Numar persoane, 1028
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 1999, Numar persoane, 1008
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2000, Numar persoane, 1027
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2001, Numar persoane, 1069
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2002, Numar persoane, 1078
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2003, Numar persoane, 1054
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2004, Numar persoane, 1011
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2005, Numar persoane, 1013
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2006, Numar persoane, 1080
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2007, Numar persoane, 984
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2008, Numar persoane, 1056
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2009, Numar persoane, 1049
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2010, Numar persoane, 1032
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2011, Numar persoane, 1021
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2012, Numar persoane, 992
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2013, Numar persoane, 1033
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2014, Numar persoane, 1024
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2015, Numar persoane, 617
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2016, Numar persoane, 628
Medici (exclusiv stomatologi), Proprietate publica, Total, Arges, Anul 2017, Numar persoane, 608
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 1990, Numar persoane, 445
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 1991, Numar persoane, 424
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 1992, Numar persoane, 410
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 1993, Numar persoane, 381
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 1994, Numar persoane, 331
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 1995, Numar persoane, 345
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 1996, Numar persoane, 355
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 1997, Numar persoane, 306
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 1998, Numar persoane, 298
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 1999, Numar persoane, 301
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2000, Numar persoane, 289
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2001, Numar persoane, 303
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2002, Numar persoane, 295
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2003, Numar persoane, 294
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2004, Numar persoane, 287
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2005, Numar persoane, 266
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2006, Numar persoane, 251
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2007, Numar persoane, 240
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2008, Numar persoane, 237
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2009, Numar persoane, 254
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2010, Numar persoane, 277
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2011, Numar persoane, 267
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2012, Numar persoane, 268
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2013, Numar persoane, 281
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2014, Numar persoane, 283
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2015, Numar persoane, 167
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2016, Numar persoane, 162
Medici (exclusiv stomatologi), Proprietate publica, Total, Calarasi, Anul 2017, Numar persoane, 148
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 1990, Numar persoane, 844
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 1991, Numar persoane, 793
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 1992, Numar persoane, 712
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 1993, Numar persoane, 708
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 1994, Numar persoane, 684
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 1995, Numar persoane, 662
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 1996, Numar persoane, 653
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 1997, Numar persoane, 595
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 1998, Numar persoane, 577
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 1999, Numar persoane, 602
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2000, Numar persoane, 624
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2001, Numar persoane, 642
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2002, Numar persoane, 638
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2003, Numar persoane, 638
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2004, Numar persoane, 617
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2005, Numar persoane, 595
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2006, Numar persoane, 566
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2007, Numar persoane, 592
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2008, Numar persoane, 579
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2009, Numar persoane, 587
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2010, Numar persoane, 573
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2011, Numar persoane, 350
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2012, Numar persoane, 347
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2013, Numar persoane, 343
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2014, Numar persoane, 321
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2015, Numar persoane, 307
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2016, Numar persoane, 306
Medici (exclusiv stomatologi), Proprietate publica, Total, Dambovita, Anul 2017, Numar persoane, 303
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 1990, Numar persoane, 467
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 1991, Numar persoane, 433
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 1992, Numar persoane, 425
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 1993, Numar persoane, 404
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 1994, Numar persoane, 341
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 1995, Numar persoane, 347
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 1996, Numar persoane, 351
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 1997, Numar persoane, 314
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 1998, Numar persoane, 304
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 1999, Numar persoane, 280
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2000, Numar persoane, 293
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2001, Numar persoane, 315
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2002, Numar persoane, 309
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2003, Numar persoane, 295
